FIPS,"Berries, Other",Berry Totals,Blackberries,Blueberries,Boysenberries,Cranberries,Currants,Loganberries,Raspberries,Strawberries
29199,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
29203,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29207,0.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0
29209,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29211,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
29213,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29215,0.0,9.0,6.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0
29217,1.0,16.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,8.0
29219,0.0,14.0,12.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0
29221,0.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
29223,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29225,0.0,12.0,6.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0
29227,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29229,0.0,20.0,13.0,8.0,0.0,0.0,0.0,0.0,1.0,5.0
30001,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30009,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
30021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30029,1.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0
30031,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0
30047,1.0,16.0,4.0,5.0,0.0,0.0,0.0,0.0,7.0,6.0
30049,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30053,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
30063,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
30081,0.0,20.0,5.0,5.0,0.0,0.0,0.0,0.0,13.0,13.0
30089,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,6.0
30099,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31001,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
31003,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
31007,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31019,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
31021,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31023,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31025,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
31033,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
31037,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31041,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31043,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31053,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
31055,1.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,9.0
31063,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31067,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
31079,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
31083,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31097,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31101,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31107,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31109,0.0,17.0,2.0,6.0,0.0,0.0,0.0,0.0,7.0,5.0
31121,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
31127,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31131,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
31135,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31139,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
31153,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0
31155,0.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
31165,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
31167,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31169,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
31177,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31179,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32001,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
32003,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32007,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32017,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
32019,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0
32023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32031,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33001,0.0,35.0,11.0,24.0,0.0,0.0,0.0,0.0,4.0,5.0
33003,0.0,51.0,10.0,32.0,0.0,0.0,0.0,0.0,24.0,21.0
33005,1.0,33.0,5.0,19.0,0.0,0.0,1.0,0.0,19.0,15.0
33007,4.0,16.0,1.0,9.0,0.0,0.0,0.0,0.0,6.0,1.0
33009,0.0,37.0,1.0,32.0,0.0,0.0,0.0,0.0,21.0,7.0
33011,7.0,64.0,3.0,45.0,0.0,0.0,1.0,0.0,22.0,15.0
33013,1.0,55.0,5.0,38.0,0.0,0.0,0.0,0.0,24.0,8.0
33015,0.0,67.0,5.0,54.0,0.0,0.0,1.0,0.0,28.0,29.0
33017,0.0,32.0,0.0,27.0,0.0,0.0,0.0,0.0,11.0,13.0
33019,0.0,29.0,2.0,23.0,0.0,0.0,1.0,0.0,6.0,16.0
34001,0.0,69.0,4.0,57.0,0.0,1.0,0.0,0.0,6.0,6.0
34003,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
34005,1.0,109.0,13.0,78.0,0.0,27.0,0.0,0.0,5.0,10.0
34007,0.0,17.0,6.0,11.0,0.0,0.0,0.0,0.0,4.0,4.0
34009,1.0,21.0,5.0,8.0,0.0,0.0,0.0,0.0,4.0,11.0
34011,0.0,31.0,10.0,13.0,0.0,0.0,0.0,0.0,7.0,17.0
34013,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
34015,0.0,30.0,6.0,10.0,0.0,0.0,1.0,0.0,10.0,20.0
34019,4.0,43.0,11.0,18.0,0.0,0.0,3.0,0.0,16.0,18.0
34021,0.0,14.0,2.0,6.0,0.0,0.0,0.0,0.0,4.0,6.0
34023,0.0,17.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,13.0
34025,1.0,34.0,7.0,19.0,0.0,0.0,0.0,0.0,6.0,14.0
34027,1.0,21.0,11.0,8.0,0.0,1.0,2.0,0.0,11.0,6.0
34029,0.0,11.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
34031,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0
34033,0.0,19.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,13.0
34035,1.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,5.0,1.0
34037,6.0,36.0,2.0,12.0,0.0,0.0,1.0,0.0,21.0,10.0
34039,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
34041,2.0,39.0,11.0,13.0,0.0,0.0,0.0,0.0,21.0,14.0
35001,6.0,37.0,19.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0
35039,0.0,38.0,23.0,1.0,0.0,0.0,0.0,0.0,9.0,25.0
35045,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35047,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
35049,1.0,21.0,13.0,0.0,0.0,0.0,0.0,6.0,14.0,7.0
35053,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35055,0.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
35057,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35061,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0
36001,0.0,23.0,4.0,14.0,0.0,0.0,2.0,0.0,13.0,5.0
36003,0.0,22.0,2.0,15.0,0.0,0.0,0.0,0.0,5.0,4.0
36007,2.0,35.0,9.0,28.0,0.0,0.0,3.0,0.0,9.0,6.0
36009,0.0,36.0,1.0,28.0,0.0,1.0,2.0,0.0,11.0,8.0
36011,3.0,31.0,2.0,15.0,0.0,0.0,1.0,0.0,12.0,17.0
36013,7.0,45.0,8.0,16.0,0.0,0.0,5.0,0.0,22.0,14.0
36015,0.0,16.0,3.0,13.0,0.0,0.0,0.0,0.0,6.0,3.0
36017,5.0,34.0,5.0,27.0,0.0,1.0,1.0,0.0,5.0,3.0
36019,3.0,13.0,0.0,7.0,0.0,0.0,3.0,0.0,5.0,6.0
36021,4.0,24.0,4.0,13.0,0.0,0.0,10.0,0.0,13.0,7.0
36023,0.0,18.0,1.0,15.0,0.0,0.0,1.0,0.0,2.0,4.0
36025,6.0,30.0,6.0,28.0,0.0,4.0,9.0,0.0,8.0,5.0
36027,0.0,25.0,7.0,14.0,0.0,0.0,3.0,0.0,12.0,15.0
36029,0.0,38.0,4.0,20.0,0.0,1.0,1.0,0.0,11.0,20.0
36031,0.0,17.0,0.0,8.0,0.0,0.0,1.0,0.0,6.0,6.0
36033,1.0,35.0,6.0,18.0,0.0,0.0,2.0,0.0,22.0,11.0
36035,0.0,12.0,2.0,9.0,0.0,0.0,0.0,0.0,4.0,3.0
36037,0.0,13.0,1.0,5.0,0.0,0.0,0.0,0.0,4.0,5.0
36039,0.0,15.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,5.0
36041,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
36043,0.0,25.0,8.0,12.0,0.0,0.0,0.0,0.0,8.0,7.0
36045,0.0,36.0,0.0,6.0,0.0,0.0,0.0,0.0,22.0,21.0
36049,0.0,13.0,1.0,9.0,0.0,0.0,0.0,0.0,9.0,5.0
36051,0.0,20.0,3.0,5.0,0.0,0.0,0.0,0.0,19.0,2.0
36053,4.0,40.0,3.0,24.0,0.0,0.0,2.0,0.0,20.0,21.0
36055,0.0,29.0,3.0,14.0,0.0,0.0,1.0,0.0,12.0,15.0
36057,0.0,18.0,7.0,7.0,0.0,0.0,2.0,0.0,3.0,11.0
36059,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
36063,0.0,38.0,5.0,15.0,0.0,0.0,3.0,0.0,23.0,23.0
36065,9.0,37.0,7.0,27.0,0.0,0.0,3.0,0.0,11.0,11.0
36067,2.0,35.0,5.0,13.0,0.0,0.0,3.0,0.0,16.0,16.0
36069,3.0,23.0,2.0,2.0,0.0,0.0,3.0,0.0,12.0,15.0
36071,1.0,13.0,3.0,4.0,0.0,0.0,1.0,0.0,5.0,6.0
36073,0.0,26.0,9.0,13.0,0.0,2.0,2.0,0.0,12.0,14.0
36075,0.0,42.0,4.0,33.0,0.0,2.0,0.0,0.0,16.0,6.0
36077,0.0,22.0,3.0,17.0,0.0,0.0,0.0,0.0,4.0,3.0
36079,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
36081,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
36083,0.0,34.0,9.0,21.0,0.0,0.0,2.0,0.0,13.0,15.0
36087,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
36089,1.0,60.0,17.0,13.0,0.0,0.0,1.0,0.0,36.0,30.0
36091,3.0,40.0,7.0,27.0,0.0,1.0,8.0,0.0,15.0,11.0
36093,0.0,12.0,0.0,8.0,0.0,0.0,0.0,0.0,7.0,5.0
36095,1.0,26.0,2.0,14.0,0.0,2.0,0.0,0.0,10.0,6.0
36097,0.0,25.0,8.0,18.0,0.0,0.0,5.0,0.0,15.0,10.0
36099,0.0,23.0,3.0,8.0,0.0,0.0,1.0,0.0,13.0,13.0
36101,1.0,44.0,10.0,21.0,0.0,0.0,3.0,0.0,17.0,12.0
36103,2.0,70.0,32.0,30.0,0.0,0.0,3.0,0.0,32.0,45.0
36105,0.0,9.0,0.0,7.0,0.0,0.0,1.0,0.0,4.0,5.0
36107,0.0,21.0,0.0,17.0,0.0,0.0,1.0,0.0,3.0,4.0
36109,1.0,32.0,4.0,19.0,0.0,0.0,3.0,0.0,21.0,9.0
36111,5.0,44.0,9.0,30.0,0.0,1.0,7.0,0.0,27.0,20.0
36113,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0
36115,4.0,43.0,8.0,25.0,0.0,0.0,3.0,0.0,17.0,15.0
36117,1.0,73.0,14.0,24.0,0.0,1.0,4.0,0.0,33.0,34.0
36119,0.0,8.0,1.0,6.0,0.0,0.0,1.0,0.0,4.0,1.0
36121,0.0,15.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,6.0
36123,0.0,45.0,4.0,12.0,0.0,1.0,2.0,0.0,16.0,21.0
37001,2.0,23.0,12.0,17.0,0.0,0.0,0.0,0.0,2.0,4.0
37003,0.0,12.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0
37005,1.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0
37007,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
37009,0.0,34.0,16.0,29.0,0.0,0.0,0.0,0.0,11.0,3.0
37011,0.0,10.0,5.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0
37013,0.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0
37015,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37017,0.0,42.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,3.0
37019,0.0,12.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0
37021,1.0,55.0,19.0,33.0,0.0,0.0,0.0,0.0,15.0,23.0
37023,4.0,30.0,14.0,20.0,0.0,0.0,0.0,0.0,4.0,4.0
37025,0.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
37027,0.0,18.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0
37029,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37031,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
37033,0.0,13.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0
37035,0.0,17.0,8.0,11.0,0.0,0.0,0.0,0.0,2.0,5.0
37037,4.0,27.0,6.0,22.0,0.0,0.0,0.0,0.0,3.0,1.0
37039,0.0,11.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
37041,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
37043,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
37045,0.0,24.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0
37047,0.0,19.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0
37049,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
37051,0.0,8.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0
37053,0.0,8.0,3.0,8.0,0.0,0.0,0.0,0.0,3.0,5.0
37057,0.0,28.0,15.0,19.0,0.0,0.0,0.0,0.0,5.0,14.0
37059,0.0,15.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0
37061,0.0,15.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0
37063,0.0,11.0,6.0,9.0,0.0,0.0,0.0,0.0,2.0,4.0
37065,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
37067,0.0,35.0,4.0,19.0,0.0,0.0,0.0,0.0,1.0,17.0
37069,0.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
37071,0.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
37073,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
37075,0.0,7.0,4.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0
37077,0.0,26.0,8.0,16.0,0.0,0.0,0.0,0.0,4.0,12.0
37079,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37081,2.0,43.0,9.0,30.0,0.0,0.0,0.0,0.0,3.0,8.0
37083,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
37085,0.0,24.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0
37087,0.0,15.0,5.0,12.0,0.0,0.0,0.0,0.0,6.0,6.0
37089,1.0,43.0,18.0,27.0,0.0,0.0,0.0,0.0,12.0,5.0
37091,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0
37093,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
37095,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0
37097,0.0,25.0,15.0,15.0,0.0,0.0,0.0,0.0,4.0,8.0
37099,0.0,10.0,1.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0
37101,0.0,16.0,3.0,11.0,0.0,0.0,0.0,0.0,3.0,5.0
37103,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37105,0.0,16.0,4.0,7.0,0.0,0.0,0.0,0.0,2.0,9.0
37107,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
37109,0.0,13.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0
37111,0.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
37113,0.0,12.0,3.0,11.0,0.0,0.0,0.0,0.0,3.0,2.0
37115,0.0,53.0,14.0,35.0,0.0,0.0,0.0,0.0,14.0,16.0
37119,0.0,12.0,4.0,9.0,0.0,0.0,0.0,0.0,2.0,5.0
37121,1.0,10.0,6.0,8.0,0.0,0.0,0.0,0.0,4.0,2.0
37123,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
37125,0.0,17.0,5.0,13.0,0.0,0.0,0.0,0.0,2.0,6.0
37127,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
37129,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
37131,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
37133,0.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0
37135,4.0,44.0,18.0,28.0,0.0,0.0,0.0,0.0,2.0,8.0
37137,0.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0
37141,0.0,14.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0
37143,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
37145,0.0,18.0,10.0,7.0,0.0,0.0,0.0,0.0,2.0,12.0
37147,0.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0
37149,0.0,14.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
37151,1.0,20.0,4.0,21.0,0.0,0.0,0.0,0.0,3.0,1.0
37153,0.0,11.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0
37155,0.0,22.0,8.0,16.0,0.0,0.0,0.0,0.0,3.0,4.0
37157,0.0,50.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,14.0
37159,0.0,31.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,7.0
37161,0.0,25.0,11.0,21.0,0.0,0.0,0.0,0.0,6.0,5.0
37163,0.0,32.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,10.0
37165,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
37167,0.0,10.0,5.0,7.0,0.0,0.0,0.0,0.0,2.0,3.0
37169,0.0,31.0,8.0,24.0,0.0,0.0,0.0,0.0,4.0,3.0
37171,4.0,34.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,8.0
37173,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37175,0.0,20.0,5.0,15.0,0.0,0.0,0.0,0.0,2.0,6.0
37179,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
37181,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
37183,0.0,33.0,6.0,13.0,0.0,0.0,0.0,0.0,1.0,22.0
37185,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
37187,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37189,0.0,18.0,4.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0
37191,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
37193,0.0,23.0,4.0,15.0,0.0,0.0,0.0,0.0,5.0,6.0
37195,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
37197,0.0,23.0,2.0,19.0,0.0,0.0,0.0,0.0,2.0,2.0
37199,0.0,18.0,6.0,10.0,0.0,0.0,0.0,0.0,6.0,4.0
38003,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
38005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38009,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
38019,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38021,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
38031,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38035,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
38043,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0
38047,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
38049,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
38053,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38055,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38059,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
38065,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38071,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38077,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
38091,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38093,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38097,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38099,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
38101,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38103,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
38105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39001,0.0,19.0,8.0,5.0,0.0,0.0,0.0,0.0,5.0,6.0
39003,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
39005,3.0,41.0,7.0,6.0,0.0,0.0,1.0,0.0,15.0,31.0
39007,2.0,39.0,10.0,19.0,0.0,0.0,1.0,0.0,8.0,15.0
39009,0.0,24.0,9.0,3.0,0.0,0.0,0.0,0.0,9.0,10.0
39013,0.0,13.0,6.0,2.0,0.0,0.0,1.0,0.0,6.0,5.0
39015,2.0,15.0,13.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0
39017,0.0,5.0,4.0,3.0,0.0,0.0,1.0,0.0,5.0,2.0
39019,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0
39021,0.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0
39023,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
39025,0.0,14.0,6.0,3.0,0.0,0.0,0.0,0.0,6.0,7.0
39027,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
39029,0.0,20.0,3.0,11.0,0.0,0.0,0.0,0.0,5.0,12.0
39031,0.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0
39033,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
39035,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
39037,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
39039,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
39041,0.0,14.0,9.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0
39043,0.0,9.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0
39045,0.0,16.0,9.0,4.0,0.0,0.0,0.0,0.0,5.0,6.0
39047,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
39049,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
39051,0.0,10.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,9.0
39053,0.0,18.0,10.0,8.0,0.0,0.0,0.0,0.0,6.0,8.0
39055,1.0,43.0,9.0,15.0,0.0,0.0,2.0,0.0,12.0,18.0
39057,0.0,24.0,9.0,8.0,0.0,0.0,1.0,0.0,13.0,10.0
39059,1.0,13.0,4.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0
39061,1.0,15.0,12.0,2.0,0.0,0.0,0.0,0.0,9.0,5.0
39063,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
39065,0.0,13.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0
39067,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0
39069,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
39071,1.0,23.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,14.0
39073,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
39075,0.0,53.0,10.0,17.0,0.0,0.0,0.0,0.0,21.0,30.0
39077,4.0,16.0,6.0,4.0,0.0,0.0,0.0,0.0,6.0,9.0
39079,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
39081,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
